Country,Home,Away,Time,League,Season,Result
Poland,Belchatow,Bydgoszcz,27.02. 14:00,PlusLiga,2015/2016,0-3
Poland,Cuprum,Rzeszow,27.02. 13:45,PlusLiga,2015/2016,3-0
Poland,Kedzierzyn-Kozle,Rzeszow,24.02. 19:30,PlusLiga,2015/2016,3-1
Poland,ONICO Warszawa,Kielce,24.02. 18:00,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Gdansk,24.02. 17:00,PlusLiga,2015/2016,0-3
Poland,Cuprum,Bielsko-Biala,24.02. 17:00,PlusLiga,2015/2016,1-3
Poland,Czarni Radom,Bedzin,24.02. 17:00,PlusLiga,2015/2016,3-0
Poland,Jastrzebski,Belchatow,24.02. 17:00,PlusLiga,2015/2016,2-3
Poland,Olsztyn,Czestochowa,23.02. 17:00,PlusLiga,2015/2016,3-1
Poland,Rzeszow,Bydgoszcz,20.02. 19:00,PlusLiga,2015/2016,3-0
Poland,Czestochowa,Belchatow,20.02. 16:00,PlusLiga,2015/2016,2-3
Poland,Kielce,Cuprum,20.02. 14:00,PlusLiga,2015/2016,3-2
Poland,Gdansk,Jastrzebski,20.02. 13:45,PlusLiga,2015/2016,1-3
Poland,Bielsko-Biala,Kedzierzyn-Kozle,20.02. 13:00,PlusLiga,2015/2016,0-3
Poland,Olsztyn,Czarni Radom,19.02. 17:00,PlusLiga,2015/2016,3-2
Poland,ONICO Warszawa,Bedzin,17.02. 18:00,PlusLiga,2015/2016,2-3
Poland,Jastrzebski,Rzeszow,13.02. 19:00,PlusLiga,2015/2016,0-3
Poland,Cuprum,Bedzin,13.02. 16:00,PlusLiga,2015/2016,3-2
Poland,Czarni Radom,Czestochowa,13.02. 16:00,PlusLiga,2015/2016,3-1
Poland,Kedzierzyn-Kozle,Kielce,13.02. 16:00,PlusLiga,2015/2016,3-0
Poland,ONICO Warszawa,Olsztyn,13.02. 16:00,PlusLiga,2015/2016,3-2
Poland,Gdansk,Belchatow,13.02. 13:45,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Bielsko-Biala,12.02. 17:00,PlusLiga,2015/2016,3-1
Poland,Bielsko-Biala,Jastrzebski,10.02. 18:00,PlusLiga,2015/2016,3-2
Poland,Bedzin,Kedzierzyn-Kozle,10.02. 17:00,PlusLiga,2015/2016,0-3
Poland,Czarni Radom,ONICO Warszawa,10.02. 17:00,PlusLiga,2015/2016,1-3
Poland,Rzeszow,Belchatow,10.02. 17:00,PlusLiga,2015/2016,2-3
Poland,Gdansk,Czestochowa,10.02. 16:00,PlusLiga,2015/2016,3-1
Poland,Kielce,Bydgoszcz,09.02. 17:00,PlusLiga,2015/2016,2-3
Poland,Olsztyn,Cuprum,07.02. 16:30,PlusLiga,2015/2016,3-1
Poland,Olsztyn,Jastrzebski,01.02. 17:00,PlusLiga,2015/2016,1-3
Poland,Gdansk,Kielce,31.01. 14:00,PlusLiga,2015/2016,3-1
Poland,ONICO Warszawa,Kedzierzyn-Kozle,30.01. 19:00,PlusLiga,2015/2016,0-3
Poland,Bielsko-Biala,Rzeszow,30.01. 16:00,PlusLiga,2015/2016,0-3
Poland,Czarni Radom,Bydgoszcz,30.01. 16:00,PlusLiga,2015/2016,3-1
Poland,Czestochowa,Cuprum,30.01. 16:00,PlusLiga,2015/2016,1-3
Poland,Bedzin,Belchatow,29.01. 19:30,PlusLiga,2015/2016,0-3
Poland,Bydgoszcz,Olsztyn,23.01. 16:00,PlusLiga,2015/2016,3-1
Poland,Rzeszow,Czestochowa,23.01. 16:00,PlusLiga,2015/2016,3-0
Poland,Belchatow,Kielce,23.01. 14:00,PlusLiga,2015/2016,3-2
Poland,Kedzierzyn-Kozle,Czarni Radom,23.01. 13:45,PlusLiga,2015/2016,3-0
Poland,Cuprum,ONICO Warszawa,22.01. 17:00,PlusLiga,2015/2016,3-0
Poland,Jastrzebski,Bedzin,22.01. 16:00,PlusLiga,2015/2016,3-1
Poland,Czestochowa,Bielsko-Biala,20.01. 17:30,PlusLiga,2015/2016,3-2
Poland,Kielce,Jastrzebski,17.01. 13:45,PlusLiga,2015/2016,0-3
Poland,Czarni Radom,Cuprum,16.01. 19:00,PlusLiga,2015/2016,2-3
Poland,Bielsko-Biala,Belchatow,16.01. 16:00,PlusLiga,2015/2016,1-3
Poland,Czestochowa,ONICO Warszawa,16.01. 16:00,PlusLiga,2015/2016,3-0
Poland,Olsztyn,Kedzierzyn-Kozle,16.01. 16:00,PlusLiga,2015/2016,0-3
Poland,Rzeszow,Gdansk,16.01. 13:45,PlusLiga,2015/2016,3-0
Poland,Bedzin,Bydgoszcz,15.01. 18:00,PlusLiga,2015/2016,1-3
Poland,Belchatow,Olsztyn,13.01. 19:30,PlusLiga,2015/2016,1-3
Poland,Bedzin,Gdansk,13.01. 18:00,PlusLiga,2015/2016,0-3
Poland,Kedzierzyn-Kozle,Cuprum,13.01. 17:30,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,ONICO Warszawa,13.01. 17:00,PlusLiga,2015/2016,3-1
Poland,Jastrzebski,Czarni Radom,13.01. 17:00,PlusLiga,2015/2016,3-0
Poland,Rzeszow,Kielce,13.01. 17:00,PlusLiga,2015/2016,3-1
Poland,ONICO Warszawa,Jastrzebski,21.12. 17:00,PlusLiga,2015/2016,3-0
Poland,Bedzin,Rzeszow,20.12. 16:00,PlusLiga,2015/2016,0-3
Poland,Olsztyn,Gdansk,20.12. 13:45,PlusLiga,2015/2016,3-2
Poland,Czarni Radom,Belchatow,19.12. 19:00,PlusLiga,2015/2016,1-3
Poland,Kedzierzyn-Kozle,Czestochowa,19.12. 16:00,PlusLiga,2015/2016,3-0
Poland,Cuprum,Bydgoszcz,19.12. 13:45,PlusLiga,2015/2016,3-0
Poland,Kielce,Bielsko-Biala,18.12. 17:00,PlusLiga,2015/2016,3-1
Poland,Bydgoszcz,Kedzierzyn-Kozle,13.12. 16:00,PlusLiga,2015/2016,0-3
Poland,Gdansk,Czarni Radom,12.12. 19:00,PlusLiga,2015/2016,3-1
Poland,Jastrzebski,Cuprum,12.12. 17:00,PlusLiga,2015/2016,3-2
Poland,Rzeszow,Olsztyn,12.12. 16:00,PlusLiga,2015/2016,3-2
Poland,Belchatow,ONICO Warszawa,12.12. 14:00,PlusLiga,2015/2016,3-0
Poland,Czestochowa,Kielce,12.12. 13:45,PlusLiga,2015/2016,3-2
Poland,Bielsko-Biala,Bedzin,11.12. 17:00,PlusLiga,2015/2016,3-2
Poland,Bedzin,Kielce,09.12. 18:00,PlusLiga,2015/2016,1-3
Poland,ONICO Warszawa,Gdansk,09.12. 18:00,PlusLiga,2015/2016,2-3
Poland,Kedzierzyn-Kozle,Jastrzebski,09.12. 17:30,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Czestochowa,09.12. 17:00,PlusLiga,2015/2016,3-0
Poland,Cuprum,Belchatow,09.12. 17:00,PlusLiga,2015/2016,2-3
Poland,Olsztyn,Bielsko-Biala,09.12. 17:00,PlusLiga,2015/2016,3-0
Poland,Czarni Radom,Rzeszow,08.12. 19:30,PlusLiga,2015/2016,3-2
Poland,Belchatow,Kedzierzyn-Kozle,05.12. 19:00,PlusLiga,2015/2016,2-3
Poland,Jastrzebski,Bydgoszcz,05.12. 17:00,PlusLiga,2015/2016,3-0
Poland,Rzeszow,ONICO Warszawa,05.12. 16:00,PlusLiga,2015/2016,2-3
Poland,Kielce,Olsztyn,05.12. 13:45,PlusLiga,2015/2016,3-1
Poland,Bielsko-Biala,Czarni Radom,05.12. 13:00,PlusLiga,2015/2016,2-3
Poland,Czestochowa,Bedzin,04.12. 17:00,PlusLiga,2015/2016,3-1
Poland,Jastrzebski,Czestochowa,02.12. 19:30,PlusLiga,2015/2016,3-0
Poland,ONICO Warszawa,Bielsko-Biala,30.11. 18:00,PlusLiga,2015/2016,3-0
Poland,Czarni Radom,Kielce,30.11. 17:00,PlusLiga,2015/2016,3-1
Poland,Rzeszow,Cuprum,29.11. 19:00,PlusLiga,2015/2016,2-3
Poland,Olsztyn,Bedzin,28.11. 17:00,PlusLiga,2015/2016,3-0
Poland,Kedzierzyn-Kozle,Gdansk,28.11. 13:45,PlusLiga,2015/2016,2-3
Poland,Bydgoszcz,Belchatow,27.11. 17:00,PlusLiga,2015/2016,0-3
Poland,Rzeszow,Kedzierzyn-Kozle,25.11. 19:30,PlusLiga,2015/2016,1-3
Poland,Bedzin,Czarni Radom,25.11. 18:00,PlusLiga,2015/2016,0-3
Poland,Gdansk,Bydgoszcz,25.11. 18:00,PlusLiga,2015/2016,3-0
Poland,Czestochowa,Olsztyn,25.11. 17:30,PlusLiga,2015/2016,0-3
Poland,Belchatow,Jastrzebski,25.11. 17:00,PlusLiga,2015/2016,3-1
Poland,Bielsko-Biala,Cuprum,25.11. 17:00,PlusLiga,2015/2016,3-1
Poland,Kielce,ONICO Warszawa,25.11. 17:00,PlusLiga,2015/2016,2-3
Poland,Jastrzebski,Gdansk,22.11. 16:00,PlusLiga,2015/2016,2-3
Poland,Bydgoszcz,Rzeszow,21.11. 19:00,PlusLiga,2015/2016,1-3
Poland,Kedzierzyn-Kozle,Bielsko-Biala,21.11. 16:00,PlusLiga,2015/2016,3-0
Poland,Belchatow,Czestochowa,21.11. 14:00,PlusLiga,2015/2016,3-0
Poland,Czarni Radom,Olsztyn,21.11. 13:45,PlusLiga,2015/2016,3-0
Poland,Bedzin,ONICO Warszawa,20.11. 18:00,PlusLiga,2015/2016,3-0
Poland,Cuprum,Kielce,20.11. 17:00,PlusLiga,2015/2016,3-0
Poland,Olsztyn,ONICO Warszawa,14.11. 19:30,PlusLiga,2015/2016,3-2
Poland,Bedzin,Cuprum,14.11. 17:00,PlusLiga,2015/2016,1-3
Poland,Rzeszow,Jastrzebski,14.11. 17:00,PlusLiga,2015/2016,2-3
Poland,Czestochowa,Czarni Radom,14.11. 16:00,PlusLiga,2015/2016,0-3
Poland,Kielce,Kedzierzyn-Kozle,14.11. 16:00,PlusLiga,2015/2016,0-3
Poland,Belchatow,Gdansk,14.11. 13:45,PlusLiga,2015/2016,3-0
Poland,Bielsko-Biala,Bydgoszcz,13.11. 17:00,PlusLiga,2015/2016,1-3
Poland,Czestochowa,Gdansk,11.11. 17:00,PlusLiga,2015/2016,1-3
Poland,Jastrzebski,Bielsko-Biala,11.11. 17:00,PlusLiga,2015/2016,2-3
Poland,Bydgoszcz,Kielce,11.11. 16:00,PlusLiga,2015/2016,3-1
Poland,Kedzierzyn-Kozle,Bedzin,11.11. 16:00,PlusLiga,2015/2016,3-0
Poland,Belchatow,Rzeszow,11.11. 13:45,PlusLiga,2015/2016,1-3
Poland,ONICO Warszawa,Czarni Radom,10.11. 19:30,PlusLiga,2015/2016,1-3
Poland,Cuprum,Olsztyn,10.11. 17:00,PlusLiga,2015/2016,3-0
Poland,Jastrzebski,Olsztyn,07.11. 19:00,PlusLiga,2015/2016,3-2
Poland,Cuprum,Czestochowa,07.11. 16:00,PlusLiga,2015/2016,3-2
Poland,Kielce,Gdansk,07.11. 16:00,PlusLiga,2015/2016,1-3
Poland,Rzeszow,Bielsko-Biala,07.11. 16:00,PlusLiga,2015/2016,3-0
Poland,Belchatow,Bedzin,07.11. 14:00,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Czarni Radom,07.11. 13:45,PlusLiga,2015/2016,0-3
Poland,Kedzierzyn-Kozle,ONICO Warszawa,06.11. 17:00,PlusLiga,2015/2016,3-0
Poland,Olsztyn,Bydgoszcz,02.11. 19:30,PlusLiga,2015/2016,3-1
Poland,Czarni Radom,Kedzierzyn-Kozle,02.11. 17:00,PlusLiga,2015/2016,2-3
Poland,Bedzin,Jastrzebski,31.10. 13:45,PlusLiga,2015/2016,2-3
Poland,ONICO Warszawa,Cuprum,30.10. 18:00,PlusLiga,2015/2016,3-2
Poland,Bielsko-Biala,Gdansk,30.10. 17:00,PlusLiga,2015/2016,2-3
Poland,Czestochowa,Rzeszow,30.10. 17:00,PlusLiga,2015/2016,1-3
Poland,Kielce,Belchatow,30.10. 17:00,PlusLiga,2015/2016,1-3
Poland,Kedzierzyn-Kozle,Belchatow,23.04. 18:30,PlusLiga,2016/2017,3-1
Poland,Rzeszow,Jastrzebski,23.04. 15:30,PlusLiga,2016/2017,2-3
Poland,Belchatow,Kedzierzyn-Kozle,19.04. 16:00,PlusLiga,2016/2017,0-3
Poland,Bydgoszcz,Czestochowa,19.04. 16:00,PlusLiga,2016/2017,3-1
Poland,Jastrzebski,Rzeszow,18.04. 16:00,PlusLiga,2016/2017,3-1
Poland,Gdansk,Czarni Radom,13.04. 16:00,PlusLiga,2016/2017,1-3
Poland,Kielce,Bielsko-Biala,13.04. 16:00,PlusLiga,2016/2017,3-0
Poland,Rzeszow,Belchatow,12.04. 18:30,PlusLiga,2016/2017,2-3
Poland,Bedzin,Szczecin,12.04. 17:00,PlusLiga,2016/2017,3-0
Poland,Kedzierzyn-Kozle,Jastrzebski,12.04. 16:00,PlusLiga,2016/2017,3-0
Poland,Czestochowa,Bydgoszcz,12.04. 16:00,PlusLiga,2016/2017,3-2
Poland,Olsztyn,Cuprum,12.04. 16:00,PlusLiga,2016/2017,3-1
Poland,Bielsko-Biala,Kielce,11.04. 16:00,PlusLiga,2016/2017,2-3
Poland,GKS Katowice,ONICO Warszawa,09.04. 17:00,PlusLiga,2016/2017,12-15
Poland,Belchatow,Rzeszow,09.04. 15:30,PlusLiga,2016/2017,3-0
Poland,GKS Katowice,ONICO Warszawa,09.04. 15:00,PlusLiga,2016/2017,3-1
Poland,Czarni Radom,Gdansk,08.04. 15:00,PlusLiga,2016/2017,2-3
Poland,ONICO Warszawa,GKS Katowice,08.04. 12:45,PlusLiga,2016/2017,3-1
Poland,Cuprum,Olsztyn,07.04. 16:00,PlusLiga,2016/2017,1-3
Poland,Jastrzebski,Kedzierzyn-Kozle,07.04. 15:30,PlusLiga,2016/2017,0-3
Poland,Szczecin,Bedzin,04.04. 17:00,PlusLiga,2016/2017,1-3
Poland,Belchatow,Kielce,02.04. 15:30,PlusLiga,2016/2017,3-0
Poland,Szczecin,Bedzin,02.04. 14:30,PlusLiga,2016/2017,3-2
Poland,Rzeszow,Kedzierzyn-Kozle,01.04. 18:00,PlusLiga,2016/2017,3-0
Poland,Cuprum,Czestochowa,01.04. 15:00,PlusLiga,2016/2017,3-0
Poland,Bielsko-Biala,Gdansk,01.04. 13:00,PlusLiga,2016/2017,2-3
Poland,Jastrzebski,Bydgoszcz,01.04. 12:45,PlusLiga,2016/2017,3-0
Poland,ONICO Warszawa,GKS Katowice,01.04. 12:45,PlusLiga,2016/2017,3-0
Poland,Czarni Radom,Olsztyn,31.03. 16:00,PlusLiga,2016/2017,1-3
Poland,GKS Katowice,Jastrzebski,28.03. 16:00,PlusLiga,2016/2017,2-3
Poland,Kedzierzyn-Kozle,ONICO Warszawa,26.03. 16:00,PlusLiga,2016/2017,3-0
Poland,Bedzin,Rzeszow,26.03. 15:00,PlusLiga,2016/2017,0-3
Poland,Kielce,Szczecin,25.03. 19:00,PlusLiga,2016/2017,2-3
Poland,Czarni Radom,Bydgoszcz,25.03. 16:00,PlusLiga,2016/2017,3-1
Poland,Zawiercie,Rzeszow,13.10. 12:45,PlusLiga,2018/2019,3-2
Poland,Bielsko-Biala,Belchatow,25.03. 14:00,PlusLiga,2016/2017,0-3
Poland,Olsztyn,Cuprum,25.03. 13:45,PlusLiga,2016/2017,3-1
Poland,Czestochowa,Gdansk,24.03. 19:30,PlusLiga,2016/2017,0-3
Poland,Kedzierzyn-Kozle,Bedzin,19.03. 16:00,PlusLiga,2016/2017,3-1
Poland,Gdansk,Olsztyn,18.03. 19:00,PlusLiga,2016/2017,0-3
Poland,Belchatow,Czestochowa,18.03. 16:00,PlusLiga,2016/2017,3-0
Poland,Cuprum,Bydgoszcz,18.03. 16:00,PlusLiga,2016/2017,3-1
Poland,Rzeszow,Kielce,18.03. 16:00,PlusLiga,2016/2017,3-1
Poland,ONICO Warszawa,Jastrzebski,18.03. 13:45,PlusLiga,2016/2017,3-2
Poland,Czarni Radom,GKS Katowice,17.03. 17:00,PlusLiga,2016/2017,2-3
Poland,Szczecin,Bielsko-Biala,17.03. 17:00,PlusLiga,2016/2017,2-3
Poland,Jastrzebski,Czarni Radom,13.03. 17:00,PlusLiga,2016/2017,3-0
Poland,Kielce,Kedzierzyn-Kozle,12.03. 16:00,PlusLiga,2016/2017,0-3
Poland,Bedzin,ONICO Warszawa,11.03. 17:00,PlusLiga,2016/2017,1-3
Poland,Bydgoszcz,Gdansk,11.03. 16:00,PlusLiga,2016/2017,2-3
Poland,Czestochowa,Szczecin,11.03. 16:00,PlusLiga,2016/2017,1-3
Poland,GKS Katowice,Cuprum,11.03. 16:00,PlusLiga,2016/2017,2-3
Poland,Bielsko-Biala,Rzeszow,11.03. 14:00,PlusLiga,2016/2017,0-3
Poland,Olsztyn,Belchatow,11.03. 13:45,PlusLiga,2016/2017,2-3
Poland,Bedzin,Kielce,08.03. 19:30,PlusLiga,2016/2017,3-1
Poland,Cuprum,Jastrzebski,08.03. 17:00,PlusLiga,2016/2017,2-3
Poland,Kedzierzyn-Kozle,Bielsko-Biala,08.03. 17:00,PlusLiga,2016/2017,3-0
Poland,Rzeszow,Czestochowa,08.03. 17:00,PlusLiga,2016/2017,3-0
Poland,Szczecin,Olsztyn,08.03. 17:00,PlusLiga,2016/2017,2-3
Poland,Belchatow,Bydgoszcz,08.03. 16:00,PlusLiga,2016/2017,3-0
Poland,ONICO Warszawa,Czarni Radom,07.03. 18:00,PlusLiga,2016/2017,3-1
Poland,Czestochowa,Kedzierzyn-Kozle,06.03. 17:00,PlusLiga,2016/2017,0-3
Poland,Gdansk,Jastrzebski,05.03. 14:00,PlusLiga,2016/2017,1-3
Poland,GKS Katowice,Belchatow,04.03. 19:00,PlusLiga,2016/2017,2-3
Poland,Bielsko-Biala,Bedzin,04.03. 16:00,PlusLiga,2016/2017,1-3
Poland,Czarni Radom,Cuprum,04.03. 16:00,PlusLiga,2016/2017,3-0
Poland,Olsztyn,Rzeszow,04.03. 13:45,PlusLiga,2016/2017,2-3
Poland,Bydgoszcz,Szczecin,03.03. 17:00,PlusLiga,2016/2017,1-3
Poland,ONICO Warszawa,Kielce,02.03. 18:00,PlusLiga,2016/2017,1-3
Poland,Szczecin,GKS Katowice,26.02. 16:00,PlusLiga,2016/2017,2-3
Poland,Belchatow,Jastrzebski,26.02. 13:45,PlusLiga,2016/2017,3-2
Poland,Gdansk,Czarni Radom,26.02. 13:30,PlusLiga,2016/2017,3-1
Poland,Rzeszow,Bydgoszcz,25.02. 19:00,PlusLiga,2016/2017,3-0
Poland,Kielce,Bielsko-Biala,25.02. 16:00,PlusLiga,2016/2017,3-0
Poland,Kedzierzyn-Kozle,Olsztyn,25.02. 13:45,PlusLiga,2016/2017,3-1
Poland,Bedzin,Czestochowa,24.02. 17:00,PlusLiga,2016/2017,3-1
Poland,GKS Katowice,Rzeszow,22.02. 19:30,PlusLiga,2016/2017,2-3
Poland,Czestochowa,Kielce,22.02. 17:30,PlusLiga,2016/2017,1-3
Poland,Bielsko-Biala,ONICO Warszawa,22.02. 17:00,PlusLiga,2016/2017,3-0
Poland,Bydgoszcz,Kedzierzyn-Kozle,22.02. 17:00,PlusLiga,2016/2017,0-3
Poland,Cuprum,Gdansk,22.02. 17:00,PlusLiga,2016/2017,3-1
Poland,Jastrzebski,Szczecin,22.02. 17:00,PlusLiga,2016/2017,3-0
Poland,Olsztyn,Bedzin,22.02. 17:00,PlusLiga,2016/2017,3-2
Poland,Czarni Radom,Belchatow,21.02. 19:30,PlusLiga,2016/2017,2-3
Poland,ONICO Warszawa,Gdansk,19.02. 13:45,PlusLiga,2016/2017,1-3
Poland,Rzeszow,Jastrzebski,18.02. 19:00,PlusLiga,2016/2017,1-3
Poland,Kielce,Olsztyn,18.02. 17:00,PlusLiga,2016/2017,0-3
Poland,Kedzierzyn-Kozle,GKS Katowice,18.02. 16:00,PlusLiga,2016/2017,3-0
Poland,Belchatow,Cuprum,18.02. 13:45,PlusLiga,2016/2017,3-0
Poland,Bedzin,Bydgoszcz,17.02. 17:00,PlusLiga,2016/2017,2-3
Poland,Bielsko-Biala,Czestochowa,17.02. 17:00,PlusLiga,2016/2017,1-3
Poland,Szczecin,Czarni Radom,17.02. 17:00,PlusLiga,2016/2017,2-3
Poland,Czestochowa,ONICO Warszawa,13.02. 17:00,PlusLiga,2016/2017,1-3
